api_duration_s,api_size_kib,attack_ms,band_high_jump_db,band_low_jump_db,band_mid_jump_db,baseline_brightness_db,baseline_db,baseline_mad_db,brightness_change_db,broadband_jump_db,change_1000ms_db,change_100ms_db,change_250ms_db,change_500ms_db,change_50ms_db,classification,crest_db,decision_score,detection_mode,duration_s,event_at_s,event_brightness_db,event_db,event_duration_s,event_near_clip_pct,event_peak_dbfs,event_persistence,event_spectral_flatness,event_zcr,file,jump_db,label,max_spectral_flux,md5,old_classification,old_dynamic_range_db,old_jump_at_s,old_max_jump_db,old_median_db,old_peak_window_db,old_score,p10_db,p25_db,p50_db,p75_db,p90_db,p95_db,p99_db,path,peak_dbfs,peak_to_median_db,raw_baseline_dbfs,raw_event_dbfs,raw_jump_db,raw_median_dbfs,rms_dbfs,robust_scale_db,robust_z,sample_above_-12db_pct,sample_above_-3db_pct,sample_above_-6db_pct,sample_above_-9db_pct,score,spectral_flux_at_event,spectral_flux_near_event,spectral_shape_distance,start_at_s,start_brightness_db,start_duration_s,start_event_db,start_near_clip_pct,start_score,start_spectral_flatness,status,suspicious,transition_score,window_above_-12db_pct,window_above_-3db_pct,window_above_-6db_pct,window_above_-9db_pct
,,,12.970674169123964,4.556516329870579,6.186677713212032,-21.156650662856414,-12.423921306374588,1.8802076621731683,4.712314206944882,4.556516329870579,5.448520124673809,10.70797466342443,9.099205574478843,9.060284177306908,6.625223889161539,normal,9.167015256793709,0.0,loud-start,6.5480625,4.1000000000000005,-16.444336455911532,-9.965695876930663,0.0,4.375,0.3244357705116272,0.0,0.0017600018618791008,0.029411764705882353,17884178590053196229.webm,2.4582254294439245,unlabeled,0.6009286433976954,,normal,2.299935409739101,4.800000000000001,2.676296962246849,-7.138944181621596,-4.8390087718824955,1,-15.304654308251443,-13.478739044556127,-11.997173454493868,-10.121519037766614,-7.296268179450142,-5.936056258158215,-5.422223106719541,/b/src/336272252/17884178590053196229.webm,1.979865550994873,6.967836611141338,-7.416782143802142,-6.752207218315552,0.6645749254865905,-7.323955348541318,-7.187149705798836,2.787595879937939,0.881844261263097,60.71057692307692,10.737980769230768,28.818269230769232,46.57692307692308,0.016628317060660716,0.38362664743897623,0.38362664743897623,0.4031127246544326,0.30000000000000004,-17.186371271490394,0.05,-10.09933379594767,2.81875,0.016628317060660716,0.005040420835914248,ok,False,0.00288850312989323,50.0,0.0,6.153846153846154,18.461538461538463
,,,2.318260032901218,-6.373747850664955,10.824176430150018,-7.865628414796701,-13.45757428061823,2.2537942696666446,1.5945244996167212,-6.373747850664955,7.423941946598825,7.742182434982903,6.692231475581318,6.295234846845807,4.316077841774847,normal,11.951058860214511,0.0,loud-start,14.4674375,1.1,-6.27110391517998,-11.21200869650218,0.0,0.08125,-0.20801974833011627,0.0,0.043941943832172356,0.14643304130162704,17884652521173519133.mp4,2.2455655841160507,unlabeled,0.4889606295550452,,normal,3.1443667399661095,4.9,3.8884563319789915,-11.164093771445682,-8.019727031479572,0,-15.206042046566791,-13.299267329220253,-11.477176093425246,-10.389982253666428,-9.407339659188455,-9.066168803175378,-8.563212509270238,/b/src/336272252/17884652521173519133.mp4,0.9301807880401611,3.131218026577333,-12.64642146059914,-11.50181938115768,1.1446020794414586,-11.154427883240874,-11.02087807217435,3.3414753842077674,0.672028168972567,36.09450692041523,1.3027681660899653,8.084991349480969,20.684688581314877,0.016111572937823195,0.057033351846901316,0.2690952026936088,0.3784268674801679,1.75,-6.465823451246851,0.05,-10.313698090613961,0.096875,0.016111572937823195,0.0427342134449378,ok,False,0.0015188946845694025,56.40138408304498,0.0,0.0,3.8062283737024223
,,,5.166103602653122,-54.6372033575305,0.2769706170665138,0.9258423913989603,-18.35705884409529,3.2665639808534648,0.21673818850345172,-54.6372033575305,80.33779577586827,79.50490887677921,76.77986015124154,77.15710578319847,40.31175549662916,normal,10.359329400151491,0.0,transition,35.9226875,14.3,1.142580579902412,-9.621903789052137,0.0,0.0,-8.590768814086914,0.7,2.896722394780877e-08,0.3867334167709637,17884514817330132531.mp4,8.735155055043155,unlabeled,0.5680822334871922,,normal,4.805135745266697,0.1,76.10441183858197,-12.328236602899983,-7.523100857633286,2,-22.22524816273224,-18.89000682455002,-14.833579796247784,-12.427835327702038,-9.919486827215447,-9.070414302075173,-8.391627258908004,/b/src/336272252/17884514817330132531.mp4,-1.0852200984954834,7.095750869490846,-19.620815991584863,-12.785441859783054,6.835374131801808,-12.608251169967776,-11.444549498646975,4.843007758013346,1.8036632381168038,34.591051532033426,0.10010445682451254,7.581650417827299,20.645369080779943,0.015594896312570057,0.0012118104168419574,0.0022103735671825694,0.25429894213922455,0.1,-19.317632433598245,0.0,-14.437665127566003,0.0,0.0013578954928391165,0.010674172922706785,ok,False,0.015594896312570057,22.14484679665738,0.0,0.0,5.013927576601671
,,,5.379403390721302,-0.13527125058645595,3.320024322017396,-6.978136467452698,-12.122894850590981,1.4733496014752392,-3.617912397770681,-0.13527125058645595,5.187324527817724,5.738875511443336,5.690570711630738,5.6475922897933195,4.2839831634851,normal,10.971401269871572,0.0,loud-start,6.1300625,3.0500000000000003,-10.596048865223379,-11.212961508995873,0.0,0.13749999999999998,0.05945800989866257,0.0,0.031192960660233218,0.0851063829787234,17884180432150901716.mp4,0.9099333415951083,unlabeled,0.4996173932527838,,normal,3.083647914058014,0.2,3.4827214941284392,-11.309616319960664,-8.22596840590265,0,-14.60687160212881,-13.335974528724613,-12.078596952558115,-10.730575029747735,-9.86649936961709,-9.48728929949241,-9.060469510007126,/b/src/336272252/17884180432150901716.mp4,0.05945800989866257,3.2245493776358316,-11.62755818310811,-10.56838220480757,1.0591759783005408,-11.359563826584402,-10.91194325997291,2.1843881191471897,0.41656211806826565,37.666495901639344,1.2628073770491803,8.166495901639344,21.641905737704917,0.01428600599661164,0.08604226453642272,0.23887846448017833,0.25853619370842607,0.15000000000000002,-5.466179648886957,0.0,-10.138658993536861,0.034374999999999996,0.01428600599661164,0.04130831271670349,ok,False,0.000973583940374953,45.90163934426229,0.0,0.0,0.819672131147541
,,,0.7130435720339108,-2.158511384912039,7.82246458549065,-6.944420601065533,-11.940098902411169,1.3057169875754502,0.1727064983933646,-2.158511384912039,7.7245810339039185,8.090533337460283,7.027039074202943,9.13406142737229,5.191983216527529,normal,10.901596479415726,0.0,loud-start,41.470875,21.5,-6.771714102672169,-9.876809126228123,0.0,0.0,-1.2811048030853271,0.0,0.01018969081211299,0.1520650813516896,17884377780980200060.webm,2.063289776183046,unlabeled,0.5925201953699354,,normal,3.047804194653322,0.6000000000000001,5.239107329026298,-11.963409869776987,-8.915605675123665,0,-16.604899140667655,-14.262122343007873,-12.253929490608703,-10.94856572447069,-10.260422677785156,-9.873163229967053,-9.415003888200275,/b/src/336272252/17884377780980200060.webm,-1.1521399021148682,3.364409540941118,-12.109666595320869,-10.391216731272898,1.7184498640479706,-12.094143903110854,-12.053736381530594,2.0,1.031644888091523,30.20325693606755,0.32245174909529556,5.379598914354644,15.846878769601929,0.014236542826926019,0.2393264830601184,0.3479208005235383,0.613122185440911,0.4,-5.351800366613089,0.0,-10.078568848179712,0.0,0.014236542826926019,0.020653404611213413,ok,False,0.0022103241260373655,46.07961399276236,0.0,0.0,0.3618817852834741
,,,10.673051546486729,2.1371887728012418,2.8886676913251286,-8.891598177740406,-10.546422251749119,0.7699360296336799,4.974599926574847,2.1371887728012418,4.610457865091453,4.621657874734044,3.97236448338969,4.878529039192255,3.2863774178804697,normal,11.90037861875378,0.0,loud-start,11.1905625,2.45,-3.916998251165559,-8.185006857766172,0.0,0.80625,0.40903332829475403,0.0,0.16197823230470967,0.20963704630788485,17884160566020432390.mp4,2.3614153939829468,unlabeled,0.38912609373932167,,normal,4.040153173191978,0.8,2.492691539503877,-11.385582534855743,-7.345429361663765,1,-18.504711523251864,-13.867780040057198,-11.748209434645169,-10.687289867495956,-9.93337517440372,-9.452693208925123,-7.1100572204438075,/b/src/336272252/17884160566020432390.mp4,0.5734788775444031,4.7261721126421525,-9.96762006562537,-8.489291487169591,1.4783285784557787,-11.428618266776539,-11.326899741209377,2.0,1.1807076969914734,34.10061659192825,1.149103139013453,7.161154708520179,19.233183856502244,0.01416018891129446,0.1538738718015327,0.1538738718015327,0.374628141764827,1.8,-10.01499115114724,0.0,-10.040234086791576,0.46249999999999997,0.01416018891129446,0.021791005621133248,ok,False,0.0027189241992939387,55.15695067264574,0.0,0.0,2.690582959641256
,,20.0,-38.618665236681586,17.824959459658682,-4.741397183454573,-9.448529820230679,-18.074273588199567,2.1951949286210795,-21.075661984192212,-38.618665236681586,31.847223896859248,47.20203168651543,44.836963365735315,43.191238230514436,41.6170471344098,normal,15.3410315744616,0.0,transition,17.2291875,15.200000000000001,-30.52419180442289,-11.19616427123243,0.05,2.8625000000000003,-0.13322915136814117,0.1,1.4296803167759669e-08,0.0050062578222778474,17884178107802868381.mp4,6.878109316967137,unlabeled,0.5864929630384851,,normal,13.258855726787568,9.8,12.013624631427847,-17.212583187741664,-3.9537274609540973,2,-32.31959918123085,-23.924997924303646,-19.02492396584683,-16.08261552146282,-14.417702021372312,-13.47613572801157,-10.676128041051774,/b/src/336272252/17884178107802868381.mp4,-0.04784870892763138,12.259018234666438,-16.7266995631647,-5.88642255840572,10.840277004758981,-17.63234333377614,-15.38888028338923,3.254596001173612,2.113352721654817,12.479287790697674,0.48546511627906974,1.1636991279069766,5.707303779069767,0.013484775388856188,0.3742888900846118,0.3742888900846118,0.49507186899913586,0.35000000000000003,-16.346661354884382,0.0,-23.713866127703078,0.0,8.426123905094725e-06,0.01178053252248093,ok,False,0.013484775388856188,2.616279069767442,0.0,0.0,0.5813953488372093
,,,9.880569728761339,19.158132252382927,11.37542121375308,-3.861876548693388,-28.38725723619048,2.2068021735348182,-8.321533028095867,9.880569728761339,19.215399888360643,10.466182668746047,11.82750370178763,12.132556882315505,6.971960467103326,normal,17.51954834063341,0.0,transition,175.1,95.0,-12.183409576789256,-15.521980510830504,0.0,0.0,-4.765570640563965,0.0,0.02352483697388063,0.07571964956195243,17884243380010380283.webm,12.865276725359974,unlabeled,0.6543356318285314,,normal,10.760902454020606,95.2,12.89099066810916,-17.493934787181672,-6.733032333161067,2,-25.448150369666163,-22.70328833474357,-19.684205102418012,-16.104737725230276,-14.494360541982552,-13.82691316392764,-12.471573355383414,/b/src/336272252/17884243380010380283.webm,1.5562301874160767,11.632358844371076,-27.45916340039659,-14.523792546012496,12.935370854384095,-17.69712622298745,-15.963318153217333,3.2718049024827214,3.9321650003022808,11.407874071958881,0.0641776127926899,0.6336557681324957,3.9158695031410624,0.013407135240986858,0.30661735859971667,0.30661735859971667,0.4587941823550853,1.5,-28.55430765453027,0.0,-21.85368965073583,0.0,2.2949413111737147e-05,7.504055729942952e-05,ok,False,0.013407135240986858,0.4568817818389492,0.0,0.0,0.05711022272986865
,,20.0,-83.73382194350677,-109.15103439338063,-90.7036614457358,-11.339209630294237,-19.069336439658816,5.320032545722288,-18.317307982666115,-109.15103439338063,59.630346033038066,80.45954642338266,79.53158441355751,76.58537802411,40.89806626152553,normal,17.219762005930548,0.0,transition,17.113125,13.0,-29.65651761296035,-10.793371436505796,0.0,5.4875,-0.061085671186447144,0.1,3.277155289261408e-07,0.0068836045056320395,17884356745180816499.mp4,8.27596500315302,unlabeled,0.5620124242592203,,suspicious,17.66276653070168,11.700000000000001,14.390621455023016,-22.1981223183262,-4.5353557876245185,4,-90.0,-31.06982456634247,-22.638639490459497,-19.597539095557828,-14.21464904976721,-12.427338811694728,-10.455263727319046,/b/src/336272252/17884356745180816499.mp4,-0.011374490335583687,14.43477201351056,-18.123059948456152,-7.395251094728498,10.727808853727655,-22.264759466982845,-17.23113649626613,7.8874802522878635,1.0492533405395812,5.536549707602338,0.6644736842105263,1.738669590643275,3.353983918128655,0.012977660633073856,0.155670183410149,0.32257006573188635,0.4316975560070958,2.0,-7.5797683615386235,0.0,-24.26222416822447,0.0,6.8772353149833e-06,0.050194343295746,ok,False,0.012977660633073856,4.093567251461988,0.0,0.0,0.29239766081871343
,,,24.134935999083392,8.41267160326884,11.801669797635391,-11.88066027607541,-22.409546766589525,11.211407690919556,3.620203065073037,8.41267160326884,78.30040212211739,62.33771431296523,80.51721120028448,80.51721120028448,31.698463595410374,normal,11.076177873757391,0.0,transition,12.9103125,1.1,-8.260457211002374,-13.53182768768041,0.1,0.06874999999999999,0.5945555567741394,0.4,0.028006995146268664,0.11451814768460576,17884543133610791044.mp4,8.877719078909115,unlabeled,0.5616776429433155,,normal,3.6922230393963513,0.6000000000000001,82.02491422690399,-10.770800015398855,-7.078576976002504,2,-16.86833997708386,-15.112619417357163,-13.36633697102247,-11.963961090738753,-9.843631861732824,-9.115455052426388,-8.52327673057151,/b/src/336272252/17884543133610791044.mp4,0.6173693537712097,5.211696072734689,-22.041624807295584,-11.183406508701818,10.858218298593766,-10.979475981748145,-10.458808519986182,16.622033042557334,0.5340934563286887,40.590843023255815,1.4203003875968991,10.0453003875969,25.172965116279073,0.012970672126239893,0.05314137259523123,0.15532727583458897,0.397916995760433,0.8500000000000001,-8.62406342033604,0.0,-12.424064432729846,0.1,0.004272732405753089,0.03025767534866661,ok,False,0.012970672126239893,25.581395348837212,0.0,0.0,3.10077519379845
,,160.0,-2.713973320680738,14.348106735891228,0.07365373780693929,-8.009383186326042,-20.32153595685801,2.060844886172603,-6.92778895132987,-2.713973320680738,14.331063607250947,16.3879127941127,17.105883703306667,17.856621630817067,9.74769875504441,normal,13.001325560500263,0.0,transition,15.000125,12.0,-14.937172137655912,-12.053149501950255,0.0,0.0,-5.995138168334961,0.2,0.000405631686086675,0.045682102628285357,17884638439320956882.mp4,8.268386454907755,unlabeled,0.5484216987948644,,normal,8.819320225895623,12.100000000000001,9.279620693283048,-19.281873911319238,-10.462553685423615,0,-24.438403187458558,-21.98534723293044,-19.405625519233496,-17.900494327003525,-16.208474089247773,-15.315578627297441,-11.556006663015847,/b/src/336272252/17884638439320956882.mp4,-5.17944860458374,8.660791459543619,-19.853986418126667,-11.412356984636036,8.44162943349063,-19.43953149649012,-18.180774165084003,3.055408628239501,2.7061475111667552,5.530833333333334,0.0,0.003958333333333333,1.5510416666666667,0.012822405225267512,0.5484216987948644,0.5484216987948644,0.7870720368202252,1.55,-6.893245461095269,0.0,-18.13081851733909,0.0,0.00018837143150714732,0.00909213267949016,ok,False,0.012822405225267512,1.3333333333333335,0.0,0.0,0.0
,,20.0,-1.3891237763042854,-2.3704421301761567,10.636958925986082,-7.437676352056217,-16.899701202499052,1.0221965630404926,-22.68050785479943,-2.3704421301761567,11.533743950938195,12.460864561165447,11.774883143902962,12.588638137527411,7.170086911886486,normal,17.20584559794196,0.0,transition,54.1721875,50.1,-30.118184206855645,-10.930357986998121,0.1,5.475,0.04311410337686539,0.1,5.1341108198052494e-08,0.006257822277847309,17884585953600312048.mp4,5.969343215500931,unlabeled,0.5148908228208124,,normal,12.888930788274852,6.800000000000001,10.574843784977002,-17.709879595017377,-4.820948806742524,1,-26.113787882404885,-21.63608500499071,-18.76030085449973,-16.87066853821978,-15.458614705369586,-14.643947439803444,-12.67698035668196,/b/src/336272252/17884585953600312048.mp4,0.04311410337686539,11.451730096226417,-15.585052730543154,-5.493047788367127,10.092004942176027,-17.797327041697798,-17.162731494565094,2.0,2.9846716077504656,7.05713296398892,0.1682825484764543,0.44696445060018464,1.9342105263157894,0.012476139644701038,0.2391414530560326,0.44014631579517216,0.45901590473505993,0.0,-7.6272986115041475,0.0,-20.121482118086682,0.0,6.256547565327028e-05,0.006723963846514003,ok,False,0.012476139644701038,1.0156971375807942,0.0,0.0,0.09233610341643582
,,30.0,13.562313625715738,12.662260859706242,10.619636631189374,-7.213616654183319,-37.213880494416294,5.1424012081364445,-2.5205387939574813,10.619636631189374,30.443836315557398,28.901801921130247,32.37086476718264,33.10490361844701,17.02647134831847,normal,17.96655310429547,0.0,transition,59.0019375,14.600000000000001,-9.7341554481408,-17.754493439625236,0.0,0.0,-6.446404933929443,0.0,0.0021302890356922647,0.09699624530663328,17884190052990143423.mp4,19.45938705479106,unlabeled,0.5473550060238161,,normal,7.670661571911543,14.4,26.52134771756268,-19.817136410962235,-12.146474839050692,1,-36.754602541679795,-27.8613886584856,-19.62035706332607,-16.31877832318036,-14.543519868235746,-13.603739159090757,-12.603543509333583,/b/src/336272252/17884190052990143423.mp4,-0.8063686490058899,9.033153235482551,-37.09158263838078,-17.23307483613743,19.85850780224335,-20.063461118082188,-18.77292175330136,7.624124031183092,2.5523439775115255,5.3981991525423725,0.002754237288135593,0.2117584745762712,1.5265889830508474,0.0122605334675064,0.24791250096497555,0.42125362557896534,0.6094981028432223,1.3,-6.509667274951826,0.0,-17.200860689434982,0.0,0.00031380990063038073,0.007639463839634952,ok,False,0.0122605334675064,0.3389830508474576,0.0,0.0,0.0
,,20.0,14.351358063471729,12.984906405540848,5.032668095082096,-9.826152812528363,-25.72735790664379,6.034505893680288,-7.105372850499588,5.032668095082096,41.9575668622587,28.51979911446295,38.97479077267208,42.785128418153555,30.76791644558903,normal,8.537582432465861,0.0,transition,23.19675,3.8000000000000003,-16.93152566302795,-15.347185991230484,0.05,0.0,-6.200599670410156,0.3,0.009982449070406027,0.01939924906132666,17884639251510417575.mp4,10.380171915413305,unlabeled,0.5289047652688454,,normal,7.366155637502898,3.8000000000000003,12.04120691429319,-16.126473047502135,-8.760317409999237,1,-25.851068117935792,-20.30342273798925,-17.713687651196338,-15.227121423976168,-12.397640481387267,-11.530673228776873,-11.32839993771629,/b/src/336272252/17884639251510417575.mp4,-5.472234725952148,6.78511746714811,-24.294068400140198,-10.42773337240946,13.866335027730738,-17.18977182802216,-14.00981715841801,8.946758437970395,1.1602159583698435,22.17332613390929,0.0,0.0010799136069114472,14.341792656587474,0.012244554141896057,0.4920412225185398,0.4920412225185398,0.6295483676985083,0.30000000000000004,-9.75099703485021,0.0,-25.38184306063126,0.0,3.4623555858221905e-06,0.01505451348798547,ok,False,0.012244554141896057,8.423326133909287,0.0,0.0,0.0
,,,2.4248976048570654,0.06831812993022268,8.663425139788338,-15.154921326188443,-12.333515560983868,1.828400537763292,4.027085685900788,0.06831812993022268,29.199856201702968,28.58341522790699,26.112028116678765,26.801293603074,20.766669681178065,normal,9.14179560498606,0.0,loud-start,15.093,3.25,-11.127835640287655,-10.290541685052466,0.0,0.14375,0.10816999524831772,0.0,0.00017677271814508656,0.07947434292866082,17884182258860032138.mp4,2.042973875931402,unlabeled,0.5584182788052038,,normal,2.1115544201150795,0.1,15.639323309411285,-8.434951421761443,-6.323397001646364,2,-15.392014555952537,-13.472941475049842,-11.551395245233417,-9.903260843372976,-9.059551552255325,-8.519661274303045,-7.8885133942290535,/b/src/336272252/17884182258860032138.mp4,0.49609366059303284,4.980405153766517,-8.154668016721132,-9.51808993675009,-1.3634219200289586,-8.519359198149496,-8.645701944393027,2.7107866372878564,0.7536461364496759,52.28197674418604,3.961378737541528,20.623961794019934,37.855274086378735,0.012123605386550794,0.08246075981845137,0.15690186162362538,0.39891064500904994,0.6000000000000001,-14.270842652255109,0.05,-10.66853903366584,0.178125,0.012123605386550794,0.00128364492045554,ok,False,0.0017089615098726375,55.48172757475083,0.0,0.0,9.634551495016613
,,,2.4248976048570654,0.06831812993022268,8.663425139788338,-15.154921326188443,-12.333515560983868,1.828400537763292,4.027085685900788,0.06831812993022268,29.199856201702968,28.58341522790699,26.112028116678765,26.801293603074,20.766669681178065,normal,9.14179560498606,0.0,loud-start,15.093,3.25,-11.127835640287655,-10.290541685052466,0.0,0.14375,0.10816999524831772,0.0,0.00017677271814508656,0.07947434292866082,17884280174930040222.mp4,2.042973875931402,unlabeled,0.5584182788052038,,normal,2.1115544201150795,0.1,15.639323309411285,-8.434951421761443,-6.323397001646364,2,-15.392014555952537,-13.472941475049842,-11.551395245233417,-9.903260843372976,-9.059551552255325,-8.519661274303045,-7.8885133942290535,/b/src/336272252/17884280174930040222.mp4,0.49609366059303284,4.980405153766517,-8.154668016721132,-9.51808993675009,-1.3634219200289586,-8.519359198149496,-8.645701944393027,2.7107866372878564,0.7536461364496759,52.28197674418604,3.961378737541528,20.623961794019934,37.855274086378735,0.012123605386550794,0.08246075981845137,0.15690186162362538,0.39891064500904994,0.6000000000000001,-14.270842652255109,0.05,-10.66853903366584,0.178125,0.012123605386550794,0.00128364492045554,ok,False,0.0017089615098726375,55.48172757475083,0.0,0.0,9.634551495016613
,,,-4.420129294525824,10.321874120097869,-3.0200238937401416,-4.888856603844428,-11.652138517264191,2.4811557632107446,0.5501391437564376,-4.420129294525824,50.86305971054645,54.72937738768746,49.075210978309876,53.5090035041721,39.23323302585645,normal,8.721705170605066,0.0,loud-start,11.8668125,2.2,-4.338717460087991,-9.17078522904923,0.0,1.775,0.8197859525680542,0.0,0.004457007722243466,0.17271589486858574,17884195050670751805.mp4,2.4813532882149616,unlabeled,0.5287602666911307,,normal,4.505320897099937,0.1,36.81449661522951,-7.400190149389551,-2.894869252289614,2,-14.529887186205432,-12.305112234896166,-10.402183665251089,-8.931325462464581,-6.756177648899155,-6.175114408874707,-5.5079053283253145,/b/src/336272252/17884195050670751805.mp4,1.7226219177246094,5.1514458533687595,-12.68446028597927,-10.331640410538457,2.3528198754408134,-7.39718081215493,-6.999083252880456,3.6785615345362497,0.6745444557386701,57.13660337552743,13.62473628691983,32.30036919831223,46.05643459915612,0.011469674208268416,0.3696279150371985,0.5188958066411745,0.512530144871733,0.4,-4.466788044618806,0.0,-10.548374923559319,1.459375,0.011469674208268416,0.016921603768427492,ok,False,0.003214262267359303,70.88607594936708,0.0,2.5316455696202533,26.160337552742618
,,,-0.7340896230056814,13.165782924285562,1.1418548709014225,-13.667060295468806,-10.00347485381852,2.588166942710299,-3.0383194296844014,-0.7340896230056814,76.79580461390854,71.93843561886688,80.79814294653882,76.01533457023608,41.07191256255257,normal,6.877109717243515,0.0,loud-start,15.3948125,7.95,-16.705379725153207,-6.746944152451996,0.0,18.80625,0.45979931950569153,0.0,0.0060206292816967,0.03128911138923655,17884182869662753713.mp4,3.2565307013665246,unlabeled,0.5320316375493346,,normal,1.5633766998316077,0.4,84.90479310384183,-5.152169027652153,-3.5887923278205456,2,-14.576624091644062,-11.450772795892759,-8.72529772915372,-7.5849766525339914,-7.07244607591205,-6.566147657043923,-5.89544035273917,/b/src/336272252/17884182869662753713.mp4,0.7364461421966553,3.584035193702447,-7.362315098807352,-4.394049170646,2.968265928161352,-5.065975344369225,-6.14066357504686,3.837216309262289,0.8486700876116618,56.32491856677524,19.95012214983713,33.81718241042345,45.71111563517915,0.011375525930274306,0.2507988215704071,0.4022966859528348,0.3327602148645112,1.9500000000000002,-8.546393378508743,0.05,-10.953923839063254,2.95625,0.011375525930274306,0.01382686264721453,ok,False,0.004762070441643233,78.17589576547232,0.0,1.9543973941368076,54.72312703583062
,,,11.601819833426669,11.060006760162523,4.18620554500038,-7.6684838785752625,-15.63121919437663,4.2814247080702925,-2.2254490207205393,4.18620554500038,44.15882578361925,39.998491549512174,40.91529633665445,45.74101240940086,35.184934356844735,normal,8.53688119750439,0.0,loud-start,22.732375,16.650000000000002,-9.893932899295802,-11.522945198887093,0.0,0.95,-0.05356915667653084,0.0,0.02444920842810524,0.08197747183979975,17884178588660107882.mp4,4.108273995489537,unlabeled,0.5900094161293383,,normal,5.281805394690967,0.4,16.435160049420524,-8.803369046660936,-3.521563651969969,2,-16.401578962686415,-13.900411642290287,-12.080887033700284,-10.676221935029432,-7.40680792536925,-6.637305369514973,-5.8873485714069025,/b/src/336272252/17884178588660107882.mp4,0.6226333379745483,6.408600073082931,-15.975319003392723,-8.935744055531757,7.039574947860967,-8.926643620234021,-7.914247859529842,6.347640272185015,0.6472127939404113,50.70883810572687,10.138766519823788,23.7016795154185,37.739399779735685,0.011221483018603044,0.03218633725143526,0.16318305698511587,0.45021069364315797,1.35,-20.798849149964624,0.1,-11.252536132804693,1.8875,0.011221483018603044,0.002336952886902618,ok,False,0.002670772274872006,48.23788546255506,0.0,1.5418502202643172,16.299559471365637
,,,10.113668994816491,8.743005704860671,6.35954412351186,-9.908118078233503,-13.233580764580706,2.5471766274034637,0.1873525695860998,6.35954412351186,44.02431204323521,38.77903274068386,48.5993576454084,47.20488429575109,35.31577873283511,normal,11.029256230888713,0.0,loud-start,21.8035625,4.2,-9.720765508647403,-9.664097116282662,0.0,6.0125,0.9452030062675476,0.0,0.031172042881419046,0.07947434292866082,17884273253490163370.mp4,3.5694836482980445,unlabeled,0.5466470135866,,normal,6.742199574746041,0.2,18.338676971084556,-10.723286655389462,-3.9810870806434204,2,-42.268671828347664,-14.093267339088527,-11.683101880607964,-10.244917034358679,-8.956296339750974,-8.258187457541094,-7.3335304336301705,/b/src/336272252/17884273253490163370.mp4,1.7938392162322998,4.943170252407864,-11.0356019192016,-7.609487281831819,3.426114637369781,-10.947963110296943,-9.235417014656413,3.776444067788375,0.9451970118515395,38.222477064220186,6.6224197247706424,14.435636467889909,25.493262614678898,0.011003729215747103,0.30717673382358346,0.30717673382358346,0.2970378155223958,0.7000000000000001,-10.410616187091815,0.05,-11.020606620329888,5.371875,0.011003729215747103,0.007852913831115074,ok,False,0.004206000007775769,53.669724770642205,0.0,0.0,10.550458715596331
,,240.0,-4.82248037041817,11.517118909991947,-0.02560680848567287,-4.159070002748981,-19.498834673532773,4.38753042007265,-3.87238116869497,-4.82248037041817,44.49772407386196,58.06077964930602,51.19530186097384,48.49417515392393,38.432504701760664,normal,12.682710425614482,0.0,transition,8.941125,4.05,-8.031451171443951,-12.506921525995569,0.1,0.0,-1.56891930103302,0.1,0.01821605496447675,0.1132665832290363,17884308719841101157.mp4,6.991913147537204,unlabeled,0.5566290025455135,,normal,6.036489501066159,0.1,44.36373414354059,-13.448022242007092,-7.411532740940933,2,-25.76272483373206,-19.717453469257883,-14.638016425378781,-12.578577574675117,-10.665221045159534,-8.608947745004558,-7.150899557744678,/b/src/336272252/17884308719841101157.mp4,-0.31044331192970276,7.742726231603286,-19.91559730756041,-12.703724456238078,7.211872851322333,-13.780566892215665,-12.993153737544185,6.504952600799711,1.0748599684919498,22.152738764044944,1.0140449438202246,4.66748595505618,11.218047752808989,0.01073383672414488,0.15584338615601218,0.5566290025455135,0.5248725690356235,1.05,-6.170694131354724,0.0,-17.217236567887475,0.0,0.00031083360161377475,0.005784683365881418,ok,False,0.01073383672414488,17.415730337078653,0.0,0.0,6.179775280898876
,,,3.9220566923202735,-1.5534967445063685,4.007935885125924,-10.06146686363345,-11.569837631907482,1.374471958729111,0.7542266907216479,-1.5534967445063685,38.45228766188154,41.099108533545234,40.36330811901402,40.62174359501034,39.980081348785895,normal,5.989940809283446,0.0,loud-start,39.3810625,12.950000000000001,-9.307240172911802,-10.418024112233594,0.0,0.0,-4.671575546264648,0.0,0.01508406356266515,0.10012515644555695,17884505080670868153.mp4,1.1518135196738886,unlabeled,0.46540350916902584,,normal,2.037853469290374,0.1,4.860345799449114,-10.24062058842952,-8.202767119139146,0,-13.098218976174401,-12.214313950678836,-11.33796716347748,-10.42642820163367,-9.780215958581286,-9.454113094183722,-8.779336201663048,/b/src/336272252/17884505080670868153.mp4,-4.310604095458984,3.2942468202046165,-11.162044369862674,-10.198374828751508,0.963669541111166,-10.317360013244436,-10.30054490474243,2.0377921260117797,0.5652262097646511,46.33362452350699,0.0,9.97260165184244,31.549158195679794,0.009797132180023715,0.16737837707480305,0.3253472109946729,0.3092660661919061,0.1,-10.69827713344662,0.0,-10.72690962565498,0.0,0.009797132180023715,0.010428398041163677,ok,False,0.0013396920452509173,70.90216010165184,0.0,0.0,1.9059720457433291
