api_duration_s,api_size_kib,attack_ms,band_high_jump_db,band_low_jump_db,band_mid_jump_db,baseline_brightness_db,baseline_db,baseline_mad_db,brightness_change_db,broadband_jump_db,change_1000ms_db,change_100ms_db,change_250ms_db,change_500ms_db,change_50ms_db,classification,crest_db,decision_mode,decision_score,detection_mode,duration_s,event_at_s,event_brightness_db,event_db,event_duration_s,event_near_clip_pct,event_peak_dbfs,event_persistence,event_spectral_flatness,event_zcr,file,jump_db,label,max_spectral_flux,md5,old_classification,old_dynamic_range_db,old_jump_at_s,old_max_jump_db,old_median_db,old_peak_window_db,old_score,p10_db,p25_db,p50_db,p75_db,p90_db,p95_db,p99_db,path,peak_dbfs,peak_to_median_db,raw_baseline_dbfs,raw_event_dbfs,raw_jump_db,raw_median_dbfs,rescue_mode,rescue_score,risk_mode,rms_dbfs,robust_scale_db,robust_z,sample_above_-12db_pct,sample_above_-3db_pct,sample_above_-6db_pct,sample_above_-9db_pct,score,spectral_flux_at_event,spectral_flux_near_event,spectral_shape_distance,start_at_s,start_brightness_db,start_duration_s,start_event_db,start_near_clip_pct,start_score,start_spectral_flatness,status,suspicious,transition_score,window_above_-12db_pct,window_above_-3db_pct,window_above_-6db_pct,window_above_-9db_pct
99,9518,30.0,27.23404281294222,12.409862791064269,19.40599389675444,-14.096860747763168,-29.44877424534058,10.093048917997876,-1.3634512454944225,12.409862791064269,76.47065122695057,51.79883081758177,60.8287353932981,77.63650506475578,28.785191932924562,normal,16.863988062965102,transition,0.0,transition,99.52075,11.600000000000001,-15.46031199325759,-11.008099130614877,0.30000000000000004,0.0,-1.0931271314620972,0.5,0.00193307061435312,0.04505632040050063,17885405816171108968.mp4,18.440675114725703,provisional negative (user-reviewed thread),0.5401223956141822,c5660961752c8fef802db56493e5b12f,suspicious,14.599421324172434,0.7000000000000001,56.57586716552561,-21.3787128469006,-6.779291522728167,4,-33.85242484050466,-28.859686594846465,-23.345885771589707,-16.80088073579434,-13.376235517234257,-11.783805663089915,-9.139628229188629,/b/src/336291305/17885405816171108968.mp4,-0.7523513436317444,16.593213502252713,-28.987147803541017,-10.420623109213645,18.56652469432737,-23.520832538673098,,0.0,transition,-17.616339406596847,14.96395432582365,1.232339708689313,7.483071608040201,0.13121859296482413,1.0562500000000001,3.4034233668341707,0.22760907042691222,0.09119898313709028,0.4284753035807264,0.4662124303029434,0.5,-13.798428445304681,0.0,-12.436233606304805,0.00625,0.003936393993334704,0.0006859887356526502,ok,False,0.22760907042691222,5.376884422110552,0.0,0.0,0.8542713567839196
291,15638,160.0,2.1371427055799277,6.928991240684304,4.468628947727694,-10.292496775798432,-24.316941962736834,4.290067561026417,-1.45511728339965,2.1371427055799277,48.11260540075972,41.56147524655753,52.9203883637908,52.83392426050327,31.270319696492024,normal,16.62952500213475,transition,0.0,transition,291.0156875,18.7,-11.747614059198082,-9.97137801640493,0.30000000000000004,0.14375,-0.7430280447006226,0.6,0.00552568054310386,0.07634543178973717,17885358425010546908.webm,14.345563946331904,provisional negative (user-reviewed thread),0.507985471548649,d1ea4b7b007c53e4353682439f9e9772,suspicious,12.00930807710127,28.8,40.014805966149154,-18.790178207505576,-6.780870130404306,3,-29.484963199498697,-23.650990351033236,-19.229708917186898,-15.356625311238933,-12.195321536681243,-10.821775063452508,-9.101872070094997,/b/src/336291305/17885358425010546908.webm,0.15454672276973724,12.827169599721493,-24.462418162221674,-9.502620227797905,14.959797934423769,-19.19526655564229,,0.0,transition,-16.47497827936501,6.360454165977766,2.255430755726014,9.26960910652921,0.19198883161512026,1.2204789518900343,3.9818298969072163,0.22228476699653565,0.26334369223036513,0.3020756718507597,0.567417035968755,0.30000000000000004,-9.24332531641517,0.05,-14.320019779399345,0.0375,0.0018399974272754974,0.01223841306886099,ok,False,0.22228476699653565,9.226804123711341,0.0,0.0,0.8075601374570448
89,7569,,22.189654123920512,48.9197353719628,54.30558742795041,-10.293725673006893,-64.80303425773977,5.740984976394294,-4.200224092980669,22.189654123920512,57.640519215027254,52.802723878297975,57.87143898049113,58.00409962246381,29.238991512797543,normal,16.66344821027268,transition,0.0,transition,89.8148125,50.95,-14.493949765987562,-12.680660436129648,0.35000000000000003,0.056249999999999994,-0.6284545660018921,0.7,0.0009863605569816203,0.0597622027534418,17885435950413021674.mp4,52.12237382161012,provisional negative (user-reviewed thread),0.5558878313313478,4778281edc6d358db12914bd4dff4c3e,normal,7.734616396066839,50.0,57.77380865229436,-17.322371238495116,-9.587754842428277,1,-48.947270850911096,-29.33713164566695,-16.914744767400173,-12.510415114341605,-10.71322084085591,-9.855303514625248,-8.365650265730299,/b/src/336291305/17885435950413021674.mp4,0.5627539157867432,10.149225921077267,-65.24088333300821,-11.073819180775908,54.16706415223231,-18.14508635260208,,0.0,transition,-16.100694294485937,8.51158432600218,6.123698224122695,11.010753062360802,0.2416829064587973,1.6175528953229399,5.185342427616926,0.21610987010122265,0.11452232199905871,0.17105553212412059,0.3995827935510443,0.05,-3.148702380378624,0.0,-14.537728245766612,0.00625,0.001428345862150661,0.0358367286630463,ok,False,0.21610987010122265,20.378619153674833,0.0,0.0,2.6169265033407574
397,24368,,32.99793952960497,74.2469060038527,42.5513827883058,-4.1530062999368464,-55.175671059078084,2.9565869299822864,-8.282998898298306,32.99793952960497,73.75144142080039,52.888395111324726,66.40708943135725,66.15600827195428,31.76740941496574,normal,23.876725394200893,transition,0.0,transition,397.5720625,366.85,-12.436005198235152,-12.401772449017226,0.30000000000000004,0.0,-3.63277530670166,0.5,7.961124364771313e-06,0.06132665832290363,17885501339300340734.mp4,42.773898610060854,provisional negative (user-reviewed thread),0.7339204906814173,f59ca95a31bd223760eab1208c9b453c,normal,23.780715938925447,0.5,67.9192556075975,-33.24886719023431,-9.468151251308862,2,-71.58978538731425,-56.89601355580017,-35.897213995271066,-25.34134539686024,-20.28477905450942,-18.47828758168678,-13.3401445463359,/b/src/336291305/17885501339300340734.mp4,-0.7414153218269348,27.213067507821936,-57.24350854546779,-11.87449141693888,45.36901712852891,-35.685550273398576,,0.0,transition,-24.618140716027828,4.383435782391738,9.758075795676902,1.0129229027795246,7.860646459564834e-05,0.09212677650609986,0.3453339202616023,0.21604917526695125,0.10556167833878087,0.48897237559948564,0.646765260674917,0.35000000000000003,-8.673975334377452,0.0,-46.967105588851695,0.0,2.589148959316128e-11,0.05456166529351275,ok,False,0.21604917526695125,0.4653502704062383,0.0,0.0,0.025154068670607474
45,4680,30.0,19.95086264341666,27.52167429558899,10.951166661480427,-13.539051841443694,-31.706186071755404,8.731518939016802,0.026118434962707937,10.951166661480427,46.998800371873855,33.81087567259196,42.01590204812626,40.39826770553712,17.916185706680245,normal,18.388750879056843,transition,0.0,transition,45.6286875,12.350000000000001,-13.512933406480986,-12.718959822964898,0.30000000000000004,0.0,-3.806328535079956,0.6,0.0019065630784820316,0.07133917396745933,17885465523270826211.webm,18.987226248790506,provisional negative (user-reviewed thread),0.537554882076477,12e8355027d8e7e619062c3cc7ce9a68,normal,15.536234597422794,30.900000000000002,32.78247349272245,-26.019882458768915,-10.483647861346121,2,-50.74777923056866,-46.27118977365833,-27.14627476101633,-18.46742253520087,-15.459313911080713,-14.247685406483786,-12.336040187969225,/b/src/336291305/17885465523270826211.webm,-0.5281763076782227,18.754782869019966,-30.98246991044333,-13.012744917910126,17.969724992533205,-27.222060323987996,,0.0,transition,-18.916927186735066,12.94534997898631,1.466721740208781,6.642886513157895,0.00932017543859649,0.06798245614035088,2.507469846491228,0.2101822136048317,0.3355017580684634,0.3723188378643245,0.6302265606231015,0.7000000000000001,-15.24854942059445,0.0,-44.23838843767276,0.0,1.0441288510229658e-10,0.0045856872570400765,ok,False,0.2101822136048317,0.6578947368421052,0.0,0.0,0.10964912280701754
137,9117,90.0,9.986987309119186,23.602988543726344,17.423158490021322,-5.23722909045237,-24.094668174729478,4.926868908460337,-6.329794878301826,9.986987309119186,50.78728720128391,41.26351518686677,46.35697439872337,46.6525521096576,21.431673166554333,normal,19.247321958528318,transition,0.0,transition,134.4203125,104.10000000000001,-11.567023968754196,-10.222040309072243,0.30000000000000004,0.01875,-0.9218502044677734,0.6,0.0017721998553201761,0.06007509386733417,17885158574910175978.mp4,13.872627865657234,provisional negative (user-reviewed thread),0.5716730723018021,9f8a9653bf6d4778cf846231735ce883,suspicious,21.76334204145723,0.1,37.90370933972889,-27.125696144447105,-5.362354102989874,4,-42.95616290773086,-39.92565725282507,-28.25139339069967,-19.260429269654498,-14.037661638091604,-11.91502294154233,-8.46564751566648,/b/src/336291305/17885158574910175978.mp4,0.19514694809913635,24.050050075022636,-25.16438694466498,-10.080199718798056,15.084187225866923,-28.648232310864053,,0.0,transition,-19.05217501042918,7.3045758436832955,1.899169529145724,5.169387090773809,0.166015625,0.7538829985119048,2.3499813988095237,0.20876241756398678,0.31358276997650486,0.3706420503586759,0.5646504111486217,0.9500000000000001,-10.019224827610472,0.0,-40.98263427714102,0.0,6.861615070835034e-10,0.05005574711306887,ok,False,0.20876241756398678,5.096726190476191,0.0,0.11160714285714285,1.4136904761904763
16,567,60.0,25.078607205382085,12.628430905761817,17.143363298660088,-9.073312487678123,-24.091844303889786,2.290238334791905,4.881890080835199,12.628430905761817,26.979461950176436,22.188790430707957,26.470057027666073,26.543844261707623,15.635255704756304,normal,15.420641134798599,transition,0.0,transition,16.6951875,11.5,-4.191422406842924,-9.81799132462906,3.0,0.31875,0.8312089443206787,1.0,0.16849631980141827,0.1892991239048811,17885461920871024630.mp4,14.273852979260726,provisional negative (user-reviewed thread),0.38171217617658804,6a33d4bf1746b3f67f4c381cab462b9e,normal,12.789490927479157,11.700000000000001,14.282087865761358,-21.50618168624407,-8.716690758764912,1,-28.42931741328395,-25.360251678793457,-21.533391897910374,-10.680914862157996,-10.061633382831074,-9.723382797907906,-9.07711682334508,/b/src/336291305/17885461920871024630.mp4,0.8312089443206787,13.071334933083985,-24.761636672562357,-9.404532057125767,15.35710461543659,-21.28851293149676,,0.0,transition,-14.58943219047792,3.395507355162478,4.2037467412812335,14.104166666666668,0.674924924924925,3.5193318318318316,8.387575075075075,0.20809830690002754,0.05748103942318573,0.28009129499151514,0.5443037209238715,0.05,-8.823015504304259,0.0,-18.21863358438224,0.0,0.00017716615222074033,0.009712337097964041,ok,False,0.20809830690002754,31.23123123123123,0.0,0.0,0.9009009009009009
100,13035,,18.685243665793795,14.69963875909863,16.091130661479234,-10.848300422622486,-26.484922257495764,4.9629311795619095,0.8636729726863059,14.69963875909863,71.89731368145137,70.39172272434932,74.18503413630859,78.9171172537796,35.977153091169804,normal,15.4336498701993,transition,0.0,transition,100.7281875,26.700000000000003,-9.98462744993618,-11.742562389651301,0.4,0.0,-1.1243056058883667,0.6,0.0045135981392420395,0.08260325406758448,17885511718113833034.mp4,14.742359867844463,provisional negative (user-reviewed thread),0.564951714399635,02a02d62a95bd509509be89b443d4231,normal,7.785114636600987,0.1,69.67731175993725,-17.447639107411625,-9.662524470810638,1,-27.124105774615426,-23.182239436404217,-19.469101982162393,-16.568568961034273,-13.94838707280725,-12.476797631947617,-10.716998703714976,/b/src/336291305/17885511718113833034.mp4,-0.7880496382713318,10.484868858888463,-26.105091783017023,-10.705634695541873,15.39945708747515,-17.93925212846463,,0.0,transition,-16.221699508470632,7.358041766818487,2.003571104247598,10.500558589870904,0.07829568023833168,0.8029729394240318,3.741031529294935,0.2003588705863059,0.35313903354686965,0.35313903354686965,0.5762168568363075,0.35000000000000003,-6.625310226907817,0.0,-13.398985825977952,0.0,0.002492788520925002,0.010821140414480526,ok,False,0.2003588705863059,4.07149950347567,0.0,0.0,0.04965243296921549
207,5321,90.0,10.99042105593143,38.41769828560141,18.597051837066317,-2.7171068135775798,-34.54694964709634,11.08925552006319,-7.558309471270876,10.99042105593143,76.450939519607,69.9207885284928,77.61154959339298,77.67898864088492,38.68345461967066,normal,18.49619513620938,transition,0.0,transition,207.4470625,102.85000000000001,-10.275416284848456,-12.536964029016838,0.25,0.0,-2.8542897701263428,0.6,0.011992127798280582,0.09386733416770963,17884614082320104202.mp4,22.009985618079504,provisional negative (user-reviewed thread),0.7158060670437145,393f91a017b2a6a55c3928fb04ddf4db,normal,15.778932425858862,73.0,74.21694058672102,-24.849629048248,-9.07069662238914,2,-65.29871371589404,-44.44288316066643,-27.33589918208122,-19.351467126374978,-15.552113345413954,-13.89162518391022,-11.608512821189624,/b/src/336291305/17884614082320104202.mp4,-1.9788877964019775,18.94503217556423,-36.666208834004266,-12.249249289923,24.416959544081266,-27.605821990606206,,0.0,transition,-20.475082932611357,16.440930234045684,1.3387311608744308,3.7059275554484086,0.0025614754098360654,0.2190212150433944,1.3082358968177434,0.19411462264652324,0.20057732516426596,0.31501268586412984,0.5895443427874059,1.0,-4.4032202465502275,0.0,-23.803975324265043,0.0,9.021161609381372e-06,0.051043649077453394,ok,False,0.19411462264652324,1.398264223722276,0.0,0.0,0.024108003857280617
95,5478,70.0,15.56276186799846,15.299692103907711,5.170770847629516,-7.39236793640919,-33.21635412173448,4.886450908507246,-0.8571223396333103,5.170770847629516,30.587950604206256,22.165338390076144,25.845108628656327,26.95769158189253,12.614818651326484,normal,14.617213158355547,transition,0.0,transition,95.24825,68.35000000000001,-8.2494902760425,-13.237103677817288,0.30000000000000004,0.0,-4.651793956756592,0.4,0.0008334082472469975,0.14205256570713393,17885471400331492175.mp4,19.979250443917195,provisional negative (user-reviewed thread),0.5430014781081435,97cfb0a707d60fbca763496012a6bff9,normal,8.472508691911212,66.9,21.946701403405314,-19.921392809913208,-11.448884118001995,1,-35.737588209215644,-28.94636457798815,-20.850681992811282,-15.777474269021722,-13.649735388434,-12.814321386004666,-11.594538897416777,/b/src/336291305/17885471400331492175.mp4,-4.198841094970703,11.861143099456184,-33.11135131132724,-13.671890248589579,19.439461062737664,-21.68969174161665,,0.0,transition,-18.81605425332625,7.244652116952843,2.757792937657388,5.863182773109243,0.0,0.17456670168067226,1.9063813025210083,0.19266775818634366,0.33546784226010035,0.44476439346669183,0.6171343957989617,1.0,-3.482734568182333,0.0,-16.59071410900203,0.0,0.00046957345129233405,0.041214654388184314,ok,False,0.19266775818634366,1.7331932773109244,0.0,0.0,0.052521008403361345
14,723,,23.16926711104753,21.386999590379133,5.092321788236774,-11.112847852634193,-29.427182725230956,4.710862154561523,-4.832088376682549,5.092321788236774,26.154467738877223,24.476759204113755,24.417212873282637,26.64918314673968,18.14860031446615,normal,22.271222804977064,transition,0.0,transition,14.8593125,13.700000000000001,-15.944936229316742,-12.255647781418087,0.30000000000000004,0.775,1.115087866783142,0.5,0.000992880069459579,0.049436795994993746,17885438845700327732.webm,17.17153494381287,provisional negative (user-reviewed thread),0.5434155956837572,a409b0b236687fd0c22b0c04dc5653d0,suspicious,20.200877858688166,13.200000000000001,23.662162142698165,-27.71285866793705,-7.511980809248881,3,-37.74376206525498,-34.00610235956338,-28.414765574603077,-25.48206482132831,-23.654337595010265,-15.308068125674533,-9.734929058364802,/b/src/336291305/17885438845700327732.webm,1.459398865699768,22.169973029094898,-29.189620426151308,-11.361766027090734,17.827854399060573,-27.90577708505927,,0.0,transition,-20.811823939277296,6.984324230352914,2.4585821587703127,2.558922558922559,0.23484848484848483,0.7727272727272727,1.5484006734006734,0.19188989526305728,0.24959065658827514,0.5185162008283538,0.5554566659788646,0.0,-10.7987737595154,0.0,-25.51685828553907,0.0,3.125442720071272e-06,0.001245609618938856,ok,False,0.19188989526305728,3.0303030303030303,0.0,0.0,0.6734006734006733
35,6414,30.0,28.131926731274547,24.90599584079403,12.507632906857843,-13.111540412038618,-27.077016515684882,1.3441694924896481,4.016339462821776,12.507632906857843,28.75408952800902,30.37744864535864,30.79491522926378,29.524581059482884,27.842098955808112,normal,15.043987144485161,transition,0.0,transition,35.7224375,26.150000000000002,-9.095200949216842,-11.957997947480475,0.30000000000000004,2.2125,1.1316920518875122,0.7,0.03917066374145076,0.09449311639549438,17885468877902806370.webm,15.119018568204407,provisional negative (user-reviewed thread),0.5651331104188334,b43cd64efb824e56fdaa6956f7e7c62a,suspicious,18.195612092945733,26.200000000000003,22.424393197498237,-22.959130831875115,-4.763518738929381,4,-34.22985772555545,-31.077875821262047,-27.497867782271676,-14.24873615962638,-8.371278476452128,-6.374888969185308,-4.999176860084427,/b/src/336291305/17885468877902806370.webm,2.2358062267303467,23.301366375537075,-23.34318421832043,-8.612594922461861,14.73058929585857,-23.26828444760131,,0.0,transition,-12.808180917754814,2.0,7.559509284102203,15.157212885154062,2.886204481792717,6.829306722689076,11.157212885154062,0.18944079985883056,0.41349172470016926,0.41349172470016926,0.24637968031703547,0.7000000000000001,-20.45317555425972,0.0,-35.211298812127396,0.0,1.4901812324911955e-08,0.004259611799434139,ok,False,0.18944079985883056,20.72829131652661,0.0,3.7815126050420167,12.184873949579831
20,6968,320.0,9.472499568517792,16.465195472681373,21.66928534151817,-4.855320420970518,-25.871338033389183,10.180568444932636,-7.404054194630051,9.472499568517792,41.35396290920982,23.08215106962753,37.45966976286064,38.16597451003926,14.382845049706717,normal,16.07620795656402,transition,0.0,transition,20.50175,7.0,-12.259374615600569,-11.243052328203227,0.30000000000000004,0.35000000000000003,-0.3459985554218292,0.6,0.0007886997317968088,0.07571964956195244,17885162998571230113.mp4,14.628285705185956,provisional negative (user-reviewed thread),0.4751351059153686,2ecf13a2ea5503dfad9bdc282a9134d0,normal,8.945059199570327,5.5,26.744884659658513,-17.960374798182688,-9.01531559861236,1,-35.80764496246223,-28.33664828561071,-20.132822606425748,-14.195745421801789,-11.44492370168313,-10.268170729787286,-8.917764306289948,/b/src/336291305/17885162998571230113.mp4,0.2623921036720276,12.36490664761974,-25.663757569863776,-10.820981710103512,14.842775859760264,-19.87363259058131,,0.0,transition,-15.813815852891992,15.093710776457124,0.9691643043805285,10.75594512195122,0.5403963414634146,2.198780487804878,5.586280487804878,0.18280741252463314,0.2580160443777109,0.3939585147636712,0.48074826655439207,0.9,-12.981620005264656,0.0,-17.552583506349546,0.178125,0.00025000494131497964,0.009297889361891725,ok,False,0.18280741252463314,12.926829268292684,0.0,0.0,1.4634146341463417
34,865,,9.215946247867603,0.8843521280180795,12.586262699118363,-12.054234843818662,-30.52543464995079,18.0023568364249,3.6722611652396964,0.8843521280180795,77.66407764777371,55.67804625406609,70.46458797325359,76.5114602055538,29.830065684539846,normal,13.030138050487796,transition,0.0,transition,34.9226875,12.950000000000001,-8.381973678578966,-12.582498615675707,0.65,0.0,-2.3443782329559326,0.7,0.0330490734100541,0.11576971214017523,17885501843620292269.mp4,17.942936034275082,provisional negative (user-reviewed thread),0.32438182734570115,51a9341b5198f9654a6f40a1194d3746,normal,5.925627381738504,12.0,77.36768356906937,-16.373769846164755,-10.448142464426251,1,-24.302230466364616,-18.618532622531262,-17.23005261214891,-13.949274809763885,-12.388028298334062,-12.00637274491621,-11.164263665726004,/b/src/336291305/17885501843620292269.mp4,-1.9138884544372559,6.953895328838369,-29.092704812591332,-11.996517369991173,17.09618744260016,-16.392585355071432,,0.0,transition,-14.944026504925052,26.690294245683557,0.6722644519805874,14.647743553008596,0.12294054441260745,1.6062858166189111,5.973764326647565,0.18245886531432634,0.10959511171352262,0.19988753869652306,0.43173372161329626,1.0,-14.001132478193608,0.0,-19.16907992178936,0.0,0.00010101482870453969,0.00014978495345461425,ok,False,0.18245886531432634,4.871060171919771,0.0,0.0,0.0
36,24004,,-1.479236281739035,-3.301270180743898,-1.043197984788597,-0.10696538964234123,-22.31617841993024,1.7621693061593522,-3.044311545687444,-3.301270180743898,70.91998912967259,48.16271305891938,62.03911774311801,65.89616989213627,25.77387738155825,normal,19.34323885014968,transition,0.0,transition,36.7571875,33.4,-3.1512769353297854,-9.450878637553338,0.5,0.23124999999999998,-0.2124263346195221,0.9,0.03790062992341791,0.22090112640801002,17884618869060716587.mp4,12.865299782376901,provisional negative (user-reviewed thread),0.48897320989473375,b6abda8b786a8ea6aab0c56700fa3772,normal,13.412347817314885,0.1,47.21936740274326,-22.65089277233188,-9.238544955016994,1,-23.33590950829109,-22.339155095155085,-21.115139484815874,-18.003239291248427,-12.85854439429969,-10.345424759667633,-8.316574255593103,/b/src/336291305/17884618869060716587.mp4,0.5261285305023193,13.796640896002902,-24.20485149984096,-10.975512683645528,13.229338816195432,-22.98382584112939,,0.0,transition,-18.817110319647362,2.6125922133118555,4.924342848770949,4.234183673469388,0.1239795918367347,0.7031462585034014,2.0279761904761906,0.17027186955003246,0.05696736968938023,0.2617388275019395,0.42100466304326933,0.8500000000000001,2.992298260344732,0.0,-19.669774465897728,0.0,9.225659866570457e-05,0.3856676531263019,ok,False,0.17027186955003246,8.979591836734693,0.0,0.0,2.312925170068027
298,21513,50.0,14.359202386269097,27.98540217881827,16.220987066221607,-11.302778796753433,-27.00570480553593,8.193589983396976,-7.357507325442864,14.359202386269097,80.64999129629528,64.56242808586111,80.64999129629528,80.64999129629528,39.80446713012799,normal,15.45935702703391,transition,0.0,transition,298.7479375,225.05,-18.660286122196297,-11.86852208488413,0.35000000000000003,0.1625,-0.5643398761749268,0.6,0.00047176625910604227,0.02753441802252816,17885222578730323268.mp4,15.1371827206518,provisional negative (user-reviewed thread),0.583086701474778,fa08d5ceac7ed059f22081a0ec2eb0ca,normal,12.625437953755785,51.6,80.68331321488407,-17.160114132772087,-4.534676179016301,2,-31.191780281303224,-22.570676673873606,-17.595027083819282,-14.153856187989863,-11.653086876749363,-10.49770728446985,-8.699477725478063,/b/src/336291305/17885222578730323268.mp4,0.12396947294473648,11.17818371237804,-27.1367585261426,-10.581438941303226,16.555319584839374,-17.6691086607671,,0.0,transition,-15.335387554089174,12.147816509384356,1.2460825950867893,13.571455473719451,0.2032662370271175,1.782275276196853,6.260922330097088,0.1665720280347094,0.19229742678716602,0.26694408068422715,0.4767532922571813,0.15000000000000002,-11.964414508108991,0.0,-15.096075615248575,0.0,0.0009488957132143033,0.002382554001852566,ok,False,0.1665720280347094,11.918312688316037,0.0,0.0,1.3558754603280885
30,4738,,1.836483693831315,8.697389353264853,3.2280245580686966,-7.533003161014604,-26.126601537278383,5.852316037537099,-1.208944155304537,1.836483693831315,68.73765557058883,65.49603287870866,67.93857878234918,67.98520283006364,34.28295150844099,normal,16.530081202530383,transition,0.0,transition,30.16275,26.85,-8.741947316319141,-11.499412094602999,0.45,0.05,-0.7532677054405212,0.8,0.05443976843318747,0.12015018773466835,17885459036930837369.mp4,14.627189442675384,provisional negative (user-reviewed thread),0.6101465497879265,c809892da604c3a077095a083735ac65,normal,12.27263423651318,0.1,67.23163016731374,-21.165475273062544,-8.892841036549363,1,-31.73106431035414,-27.322444549912177,-21.99550784173974,-16.890344458203728,-13.289417868252864,-12.06233867774557,-11.056490094671782,/b/src/336291305/17885459036930837369.mp4,-0.5957383513450623,12.205035058959352,-25.413404082018758,-10.805185213810734,14.608218868208024,-21.50505864494346,,0.0,transition,-17.125819553875445,8.676643757252503,1.6858119166698562,7.977197346600332,0.16086235489220566,1.0984660033167495,3.5755597014925375,0.16556029768805333,0.12893011332730173,0.3627044276513082,0.2697721141666094,0.9500000000000001,-7.145384518019963,0.0,-22.113655595575402,0.0,2.18701300059e-05,0.0314598918637838,ok,False,0.16556029768805333,4.975124378109453,0.0,0.0,0.0
97,9934,170.0,29.754811529342174,10.114051866445724,15.993850578585873,-11.985589532670279,-25.200250842978555,6.838141574775614,5.950668975757528,10.114051866445724,35.479445774304025,20.19439132011059,29.935801900978674,27.019001914885024,12.34356111771011,normal,12.881270258686923,transition,0.0,transition,97.0666875,83.80000000000001,-6.03492055691275,-11.520948336307173,0.7000000000000001,0.0,-2.0748348236083984,1.0,0.0719239713308315,0.14455569461827283,17885218470870843176.webm,13.679302506671382,provisional negative (user-reviewed thread),0.5732065477197418,0ae49f52bd7c2bb7c24e6f6870823312,suspicious,14.762126305445435,38.0,19.908850642804744,-20.73330427749213,-5.971177972046696,4,-27.819163529948206,-24.17551766164995,-19.29679359548451,-12.172551571824494,-10.75443251927005,-9.870185553401358,-7.486003721571507,/b/src/336291305/17885218470870843176.webm,-0.543732762336731,12.628581891818044,-25.38597112243502,-10.735977533528914,14.649993588906106,-20.479803804404668,,0.0,transition,-13.425003021023654,10.138228698762324,1.3492793379519394,19.7306800618238,0.7396316331787738,4.8607032457496135,12.384788768675941,0.14941423127270195,0.1432566793752111,0.47066536787140867,0.5907988937014929,0.9500000000000001,-1.761963673045646,0.0,-19.13609067573789,0.0,0.0001116270769597579,0.012790661942398786,ok,False,0.14941423127270195,23.338485316846985,0.0,0.0,1.9577537351880476
177,14828,,2.437179918078774,4.6746692656420965,3.962110018248902,-9.047535731536193,-27.09492959810956,9.8863183032513,-1.9555173380215347,2.437179918078774,75.87080204205199,75.14075705663967,75.87080204205199,75.87080204205199,39.193571929910554,normal,13.518360738287488,transition,0.0,transition,177.9345,155.25,-11.003053069557728,-12.080765890136078,0.35000000000000003,0.13749999999999998,0.595484733581543,0.6,0.021047694847465437,0.08103879849812265,17884828683670917332.mp4,15.01416370797348,provisional negative (user-reviewed thread),0.4912766730272176,8129815fe728c3fbac68fc9ce52eac41,normal,4.3555097523056325,1.4000000000000001,77.43605776175912,-13.068377600741758,-8.712867848436126,1,-18.28776403814858,-16.14856834685144,-14.202490266238822,-12.435328079711782,-10.924326071973038,-10.171008953254972,-9.193462382806867,/b/src/336291305/17884828683670917332.mp4,0.6623786091804504,5.927771392648866,-27.497344741412306,-11.402522780596152,16.094821960816155,-13.266613506334423,,0.0,transition,-12.855982129107037,14.657455516400377,1.0243362970587888,24.443138701517704,0.6175344294547499,3.7343486509274872,11.691452360876898,0.14467600662862967,0.131169479044904,0.21633523236117974,0.3352624927058917,0.0,-90.0,0.0,-90.0,0.0,7.419293235158119e-16,0.9999999999997906,ok,False,0.14467600662862967,20.06745362563238,0.0,0.0,0.47779651489600905
16,1077,,15.24184214626131,0.9447739869232592,11.769715779009159,-10.095920592380217,-22.255314778877125,2.843979322081921,8.293237898186476,0.9447739869232592,73.8232490356423,70.91913190616927,69.6521479102896,72.55724444448407,35.94010189065844,normal,15.88037776044628,transition,0.0,transition,16.1706875,2.25,-1.8026826941937415,-9.855794493438411,0.30000000000000004,0.0,-2.0404880046844482,0.6,0.006871029161292123,0.24311639549436798,17885368797060120626.mp4,12.399520285438713,provisional negative (user-reviewed thread),0.5126522525217179,9fe4027caad43316a6449ff2a2e83184,normal,9.940888026130892,0.1,67.5648188319231,-20.388396087149786,-10.447508061018894,1,-30.360585991173625,-24.635487810877322,-20.784702979104782,-17.07012044736508,-14.102898281926024,-12.915803019378151,-8.703845989785618,/b/src/336291305/17885368797060120626.mp4,-2.0404880046844482,12.958194008636042,-22.17344696436544,-11.925831642953236,10.247615321412203,-20.43724484302043,,0.0,transition,-17.920865765130728,4.216483742918656,2.9407252681248925,6.705495356037152,0.0007739938080495357,0.3221749226006192,2.4885835913312695,0.13785593501840404,0.1377558497752954,0.45388519524073795,0.7370480962446545,1.0,-11.032998979265534,0.0,-16.245839206952137,0.0,0.0005076729199841325,0.0005266275825525272,ok,False,0.13785593501840404,3.4055727554179565,0.0,0.0,1.238390092879257
