path,file,thread,label_at_scoring,audio_sha256,logistic-compact-c005_score,logistic-compact-c005_above_training_threshold,forest-rich-depth3_score,forest-rich-depth3_above_training_threshold
/b/src/336185346/17881499156381470998.webm,17881499156381470998.webm,336185346,negative,d9a830a3f51cc08c9d4245fd88d7b578c5ee2cae02f43d5e8c737e557627231a,0.19893249678957392,False,0.0,False
/b/src/336185346/17881499156742826778.mp4,17881499156742826778.mp4,336185346,negative,0a65d2dbbc0c71a007ccba416a9281ee60e732e0da6029cb9862933f14168d93,0.2824085198749793,False,0.0,False
/b/src/336185346/17881499157083617683.mp4,17881499157083617683.mp4,336185346,negative,56d5fe9b449dfd92cabca86eea185350628c781c6d372e16c7f9f2de43cda2b4,0.06397876064116576,False,0.0,False
/b/src/336185346/17881502697500250146.webm,17881502697500250146.webm,336185346,negative,48726eae1552facb0e30a4af05e037d67bfba5e8ad7d8d5ff178f32969f2629a,0.05718846602261622,False,0.0,False
/b/src/336185346/17881502697761807473.mp4,17881502697761807473.mp4,336185346,negative,343617555626e9014bc002152d63e85427b0a9d07b227ba6e54c631657d3e114,0.05519949143405161,False,0.0,False
/b/src/336185346/17881502698032195206.webm,17881502698032195206.webm,336185346,negative,0648deb047d5b9759882c1dfa32ac9f7738f84a7dd5734561e15413ba48edfa9,0.07017267264575322,False,0.0,False
/b/src/336185346/17881502698213073002.webm,17881502698213073002.webm,336185346,negative,d5e897687cb93e2ee0e7e16a079117674e1237c16455f5b88359f09572d5f368,0.04457734436374197,False,0.0,False
/b/src/336185346/17881506700780914850.mp4,17881506700780914850.mp4,336185346,negative,9f59d9b311c3cbb582f6037625e1dc37db6c8ccf06e65e4b5e379eb139c01fe0,0.2015991509643177,False,0.0,False
/b/src/336185346/17881514246470411526.mp4,17881514246470411526.mp4,336185346,negative,8886290fcda3d3488fe0ae961bbc1b3b6f91012466a81b4cdaf38814926acc33,0.05269244130564713,False,0.0,False
/b/src/336185346/17881514246931196290.mp4,17881514246931196290.mp4,336185346,negative,3b0aa574da42a36887322953478f3f4c8bec7f958861f6180b9f35a93909e4d8,0.085738114907233,False,0.0,False
/b/src/336185346/17881514247692206034.mp4,17881514247692206034.mp4,336185346,negative,588b8bb553d1eec8c0bc5e999a702f2476a6c75328dba478b142420948ced620,0.14579539135901082,False,0.0,False
/b/src/336185346/17881514248273582072.mp4,17881514248273582072.mp4,336185346,negative,46c5810a84e1f57d2aadc1e3744e5586dde93585970d1e69aca5fe59932a179b,0.07539443459703024,False,0.0,False
/b/src/336185346/17881516956110873643.mp4,17881516956110873643.mp4,336185346,negative,aad89ac53d265bbed2b5447200b245a25e8dc88fe69f55ef489e2f59c0d6b572,0.04888694930922766,False,0.0,False
/b/src/336185346/17881516956381828635.webm,17881516956381828635.webm,336185346,negative,e8a8634d437fb615503fe52983c89635c95322936a858a367fe5a30de0baa06e,0.07594012972051722,False,0.0025,False
/b/src/336185346/17881516957352928235.mp4,17881516957352928235.mp4,336185346,negative,98b94479420ae505398abcb10becfeeb3150c665d200a35e9a92233bd73b6fa4,0.05960350555306841,False,0.0,False
/b/src/336185346/17881516958083668963.mp4,17881516958083668963.mp4,336185346,negative,819cfb89c449fcd6c8aa6ab2c091cda5673c1ecc0a36fe1b8434e129102518db,0.09215784662963453,False,0.0,False
/b/src/336185346/17881518395660582444.webm,17881518395660582444.webm,336185346,negative,97f54837cf66e1afe950e507ea4226d7a2514ac4db98c8c6bd5d969d6729cdc8,0.06545093992067899,False,0.0,False
/b/src/336185346/17881522181840728730.mp4,17881522181840728730.mp4,336185346,negative,88713bec2947216c9cb1ae1b0cf429be560f85ec33c2c7e78010f9e6ec74857f,0.08024581194749345,False,0.0,False
/b/src/336185346/17881522182391635807.mp4,17881522182391635807.mp4,336185346,negative,c6cc4cd655998dfcb8dfbc340e44443f48da16a7acbea85a87f1e795ff9707de,0.05587729200251646,False,0.0,False
/b/src/336185346/17881522183152175284.mp4,17881522183152175284.mp4,336185346,negative,115ae74c2ed1b7def7a3fc5a5e31949c092796a202785b23c01dfcd2e510c102,0.20515613193476667,False,0.0,False
/b/src/336185346/17881522183613364161.mp4,17881522183613364161.mp4,336185346,negative,4db758ff04a739e1a802c5c519e8735556813255ad48388d010a7069014e2cea,0.1542024521751965,False,0.0,False
/b/src/336185346/17881525425650729167.mp4,17881525425650729167.mp4,336185346,negative,d8cb2526146241f415c223cfa0f627ab42550d9b5b3240daea0f53fe565b4a1c,0.08096655011879483,False,0.0,False
/b/src/336185346/17881525426301284739.mp4,17881525426301284739.mp4,336185346,negative,088c8eea73fef4fa4a6f9f2e0b1e5671cd70a0f12c0238ce0739e1ec9ea0ebf9,0.12706739853283877,False,0.0,False
/b/src/336185346/17881525426672798638.mp4,17881525426672798638.mp4,336185346,negative,4ce94b1dcba3f1990933ddb4ec1bc1a61fa1e14406088490511f0e9c671f1603,0.05993895623570097,False,0.0,False
/b/src/336185346/17881525427333106028.mp4,17881525427333106028.mp4,336185346,negative,d861d219c1259dde6675a5fb4804ec804359965f68d86076bf8c31244f39ff74,0.15285708687022587,False,0.0,False
/b/src/336185346/17881538833950739136.mp4,17881538833950739136.mp4,336185346,negative,4997bf27873b4f7a0903e3a143df84b34b34aedb56159d8292086e5b9855db50,0.051394612006694616,False,0.0,False
/b/src/336185346/17881538834371167966.mp4,17881538834371167966.mp4,336185346,negative,464e8ef3f9d8fda7a84aad9d84858dd35556b3c099714d08270ebbced4f0af39,0.07156876268201882,False,0.0,False
/b/src/336185346/17881538834632092673.mp4,17881538834632092673.mp4,336185346,negative,ec2f72c625d86ce69633a969af4665a2ba5d8a1643ceb8c12301d6bc849c7659,0.0831634054877466,False,0.0,False
/b/src/336185346/17881538834843012170.mp4,17881538834843012170.mp4,336185346,negative,227a3ce1a839627989ce4fd64988d31e4e577d715c2f769087366ba93962a198,0.11687493219121425,False,0.0,False
/b/src/336185346/17881567896650092707.mp4,17881567896650092707.mp4,336185346,negative,678af61f7a1ab2ba831d99694305296d3053567f7038bc13b093dc151c2af2fd,0.15809022833293537,False,0.0,False
/b/src/336185346/17881567896901561719.mp4,17881567896901561719.mp4,336185346,negative,81f384f4f4686e547110946187db67353ad2a1779243a019bc64beee21060db8,0.05584976972628169,False,0.0,False
/b/src/336185346/17881590043080834075.mp4,17881590043080834075.mp4,336185346,negative,9dfa97a7ee8f533e14146057961bce62e533f8a345ce94c3f4d5af77d005ea0a,0.10353646940010285,False,0.0,False
/b/src/336185346/17881590044631874482.mp4,17881590044631874482.mp4,336185346,negative,ffa0909a966f9dd5e0e5c00fbbee480f62b6569998d51bfb0f6034f82dd3f548,0.10169455439549162,False,0.0,False
/b/src/336185346/17881590045102676479.mp4,17881590045102676479.mp4,336185346,negative,573ce7abd5f3671b8fd9c0af0f44ea8fe1db5c1749a7cc6f53b8d5eb1eb68a6a,0.0660870400033101,False,0.0,False
/b/src/336185346/17881598292840484733.mp4,17881598292840484733.mp4,336185346,negative,42603b44546f5475eaaf3cb6f1a54464203dea73372d8bb38c1fb315e8f5a2c5,0.0587545038661149,False,0.0,False
